,id,address,categories,city,country,keys,latitude,longitude,menuPageURL,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province,average_price,GDP
2856,AVwdT88v_7pvs4fz4i_7,1003 E Oak St,"Pizza Place,Restaurants",Arcadia,US,us/fl/arcadia/1003eoakst/-768522677,27.211463,-81.847998,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4ESe32aGoZZfGxPUKOAupg6AXFQsvl2-A1Ztd21x5FLKumNpUzGNTBeMk2RvPjC41ZIvgiFwjULRMf936HQ-3fDilu-Jgq-3DroFPqeb7LaXUO4XtGt4yXSNh07TupIGRPL3pguHGLCgD99nbwkEvAGUd-nxF81eB3SV9qnO7Xz5iTPM1HL87yoKCwGnGKoDOlxIFxgRzqIYv5JG5_0irEJu_og-jywEmdmAMjMG1eTvqW-p2tBWLF5jH0n-COGJrgf_n5UWS0b9niyLScA9KNx9a1GptzpoMYQRF-zXjrNEwBbxKS1fDL4YR_lN2gV0t9d24jrxuI4EVIFPg3dhQk0QDS6S8ZvOeqZHcxbJYiRr7e7TYtNPFqzbKWqnnpgQp_3HpeoyR4tHYOVSdvwxGDtsWL3TPiYKxU6Ja1U1uT6OyTAuLShPv9Miv8yEAiUU9HqBsV_T38ekdkFGZdgEOJfgEJYFWrgNmxnim5AfW2YVFQLY4LBOs6Abr2NYRsVmReWT-lLy4RSpNJCsj9pLMuP6a4aCcA6E2bU_2iidfYZ0nwiqrOb1LlV4D2QFCwob4VW0jdzMvL7oDTk4pZEbiIYNMpIO27XHqk&placement=listing_profile.c&cs_user=unknown&cs_session=3ed99c65ed8d2807984dd8c0d84e0d2654717f81,12.47918589,11.42784939,,2016-04-05T02:24:08Z,2nd pizza of equal or lesser value,Each 2nd Pizza,Hungry Hoiwes Pizza & Subs,34266,,,,FL,11.95351764,151792
2857,AVwdT88v_7pvs4fz4i_7,1003 E Oak St,"Pizza Place,Restaurants",Arcadia,US,us/fl/arcadia/1003eoakst/-768522677,27.211463,-81.847998,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4ESe32aGoZZfGxPUKOAupg6AXFQsvl2-A1Ztd21x5FLKumNpUzGNTBeMk2RvPjC41ZIvgiFwjULRMf936HQ-3fDilu-Jgq-3DroFPqeb7LaXUO4XtGt4yXSNh07TupIGRPL3pguHGLCgD99nbwkEvAGUd-nxF81eB3SV9qnO7Xz5iTPM1HL87yoKCwGnGKoDOlxIFxgRzqIYv5JG5_0irEJu_og-jywEmdmAMjMG1eTvqW-p2tBWLF5jH0n-COGJrgf_n5UWS0b9niyLScA9KNx9a1GptzpoMYQRF-zXjrNEwBbxKS1fDL4YR_lN2gV0t9d24jrxuI4EVIFPg3dhQk0QDS6S8ZvOeqZHcxbJYiRr7e7TYtNPFqzbKWqnnpgQp_3HpeoyR4tHYOVSdvwxGDtsWL3TPiYKxU6Ja1U1uT6OyTAuLShPv9Miv8yEAiUU9HqBsV_T38ekdkFGZdgEOJfgEJYFWrgNmxnim5AfW2YVFQLY4LBOs6Abr2NYRsVmReWT-lLy4RSpNJCsj9pLMuP6a4aCcA6E2bU_2iidfYZ0nwiqrOb1LlV4D2QFCwob4VW0jdzMvL7oDTk4pZEbiIYNMpIO27XHqk&placement=listing_profile.c&cs_user=unknown&cs_session=3ed99c65ed8d2807984dd8c0d84e0d2654717f81,8,8,USD,2016-04-05T02:24:19Z,2nd pizza of equal or lesser value,Each 2nd Pizza,Hungry Hoiwes Pizza & Subs,34266,,,,FL,8,151792
2858,AVwdT88v_7pvs4fz4i_7,1003 E Oak St,"Pizza Place,Restaurants",Arcadia,US,us/fl/arcadia/1003eoakst/-768522677,27.211463,-81.847998,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4ESe32aGoZZfGxPUKOAupg6AXFQsvl2-A1Ztd21x5FLKumNpUzGNTBeMk2RvPjC41ZIvgiFwjULRMf936HQ-3fDilu-Jgq-3DroFPqeb7LaXUO4XtGt4yXSNh07TupIGRPL3pguHGLCgD99nbwkEvAGUd-nxF81eB3SV9qnO7Xz5iTPM1HL87yoKCwGnGKoDOlxIFxgRzqIYv5JG5_0irEJu_og-jywEmdmAMjMG1eTvqW-p2tBWLF5jH0n-COGJrgf_n5UWS0b9niyLScA9KNx9a1GptzpoMYQRF-zXjrNEwBbxKS1fDL4YR_lN2gV0t9d24jrxuI4EVIFPg3dhQk0QDS6S8ZvOeqZHcxbJYiRr7e7TYtNPFqzbKWqnnpgQp_3HpeoyR4tHYOVSdvwxGDtsWL3TPiYKxU6Ja1U1uT6OyTAuLShPv9Miv8yEAiUU9HqBsV_T38ekdkFGZdgEOJfgEJYFWrgNmxnim5AfW2YVFQLY4LBOs6Abr2NYRsVmReWT-lLy4RSpNJCsj9pLMuP6a4aCcA6E2bU_2iidfYZ0nwiqrOb1LlV4D2QFCwob4VW0jdzMvL7oDTk4pZEbiIYNMpIO27XHqk&placement=listing_profile.c&cs_user=unknown&cs_session=3ed99c65ed8d2807984dd8c0d84e0d2654717f81,12.47918589,11.42784939,,2016-04-05T02:24:08Z,,Junior and Pizza With Mozzarella Cheese,Hungry Hoiwes Pizza & Subs,34266,,,,FL,11.95351764,151792
2859,AVwdT88v_7pvs4fz4i_7,1003 E Oak St,"Pizza Place,Restaurants",Arcadia,US,us/fl/arcadia/1003eoakst/-768522677,27.211463,-81.847998,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4ESe32aGoZZfGxPUKOAupg6AXFQsvl2-A1Ztd21x5FLKumNpUzGNTBeMk2RvPjC41ZIvgiFwjULRMf936HQ-3fDilu-Jgq-3DroFPqeb7LaXUO4XtGt4yXSNh07TupIGRPL3pguHGLCgD99nbwkEvAGUd-nxF81eB3SV9qnO7Xz5iTPM1HL87yoKCwGnGKoDOlxIFxgRzqIYv5JG5_0irEJu_og-jywEmdmAMjMG1eTvqW-p2tBWLF5jH0n-COGJrgf_n5UWS0b9niyLScA9KNx9a1GptzpoMYQRF-zXjrNEwBbxKS1fDL4YR_lN2gV0t9d24jrxuI4EVIFPg3dhQk0QDS6S8ZvOeqZHcxbJYiRr7e7TYtNPFqzbKWqnnpgQp_3HpeoyR4tHYOVSdvwxGDtsWL3TPiYKxU6Ja1U1uT6OyTAuLShPv9Miv8yEAiUU9HqBsV_T38ekdkFGZdgEOJfgEJYFWrgNmxnim5AfW2YVFQLY4LBOs6Abr2NYRsVmReWT-lLy4RSpNJCsj9pLMuP6a4aCcA6E2bU_2iidfYZ0nwiqrOb1LlV4D2QFCwob4VW0jdzMvL7oDTk4pZEbiIYNMpIO27XHqk&placement=listing_profile.c&cs_user=unknown&cs_session=3ed99c65ed8d2807984dd8c0d84e0d2654717f81,2.79,2.79,USD,2016-04-05T02:24:19Z,,Junior and Pizza With Mozzarella Cheese,Hungry Hoiwes Pizza & Subs,34266,,,,FL,2.79,151792
2860,AVwdT88v_7pvs4fz4i_7,1003 E Oak St,"Pizza Place,Restaurants",Arcadia,US,us/fl/arcadia/1003eoakst/-768522677,27.211463,-81.847998,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4ESe32aGoZZfGxPUKOAupg6AXFQsvl2-A1Ztd21x5FLKumNpUzGNTBeMk2RvPjC41ZIvgiFwjULRMf936HQ-3fDilu-Jgq-3DroFPqeb7LaXUO4XtGt4yXSNh07TupIGRPL3pguHGLCgD99nbwkEvAGUd-nxF81eB3SV9qnO7Xz5iTPM1HL87yoKCwGnGKoDOlxIFxgRzqIYv5JG5_0irEJu_og-jywEmdmAMjMG1eTvqW-p2tBWLF5jH0n-COGJrgf_n5UWS0b9niyLScA9KNx9a1GptzpoMYQRF-zXjrNEwBbxKS1fDL4YR_lN2gV0t9d24jrxuI4EVIFPg3dhQk0QDS6S8ZvOeqZHcxbJYiRr7e7TYtNPFqzbKWqnnpgQp_3HpeoyR4tHYOVSdvwxGDtsWL3TPiYKxU6Ja1U1uT6OyTAuLShPv9Miv8yEAiUU9HqBsV_T38ekdkFGZdgEOJfgEJYFWrgNmxnim5AfW2YVFQLY4LBOs6Abr2NYRsVmReWT-lLy4RSpNJCsj9pLMuP6a4aCcA6E2bU_2iidfYZ0nwiqrOb1LlV4D2QFCwob4VW0jdzMvL7oDTk4pZEbiIYNMpIO27XHqk&placement=listing_profile.c&cs_user=unknown&cs_session=3ed99c65ed8d2807984dd8c0d84e0d2654717f81,12.47918589,11.42784939,,2016-04-05T02:24:08Z,Pizza sauce pepperoni and mozzarella cheese,Pizza Sub,Hungry Hoiwes Pizza & Subs,34266,,,,FL,11.95351764,151792
2861,AVwdT88v_7pvs4fz4i_7,1003 E Oak St,"Pizza Place,Restaurants",Arcadia,US,us/fl/arcadia/1003eoakst/-768522677,27.211463,-81.847998,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4ESe32aGoZZfGxPUKOAupg6AXFQsvl2-A1Ztd21x5FLKumNpUzGNTBeMk2RvPjC41ZIvgiFwjULRMf936HQ-3fDilu-Jgq-3DroFPqeb7LaXUO4XtGt4yXSNh07TupIGRPL3pguHGLCgD99nbwkEvAGUd-nxF81eB3SV9qnO7Xz5iTPM1HL87yoKCwGnGKoDOlxIFxgRzqIYv5JG5_0irEJu_og-jywEmdmAMjMG1eTvqW-p2tBWLF5jH0n-COGJrgf_n5UWS0b9niyLScA9KNx9a1GptzpoMYQRF-zXjrNEwBbxKS1fDL4YR_lN2gV0t9d24jrxuI4EVIFPg3dhQk0QDS6S8ZvOeqZHcxbJYiRr7e7TYtNPFqzbKWqnnpgQp_3HpeoyR4tHYOVSdvwxGDtsWL3TPiYKxU6Ja1U1uT6OyTAuLShPv9Miv8yEAiUU9HqBsV_T38ekdkFGZdgEOJfgEJYFWrgNmxnim5AfW2YVFQLY4LBOs6Abr2NYRsVmReWT-lLy4RSpNJCsj9pLMuP6a4aCcA6E2bU_2iidfYZ0nwiqrOb1LlV4D2QFCwob4VW0jdzMvL7oDTk4pZEbiIYNMpIO27XHqk&placement=listing_profile.c&cs_user=unknown&cs_session=3ed99c65ed8d2807984dd8c0d84e0d2654717f81,6.79,6.79,USD,2016-04-05T02:24:19Z,Pizza sauce pepperoni and mozzarella cheese,Pizza Sub,Hungry Hoiwes Pizza & Subs,34266,,,,FL,6.79,151792
2862,AVwdT88v_7pvs4fz4i_7,1003 E Oak St,"Pizza Place,Restaurants",Arcadia,US,us/fl/arcadia/1003eoakst/-768522677,27.211463,-81.847998,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4ESe32aGoZZfGxPUKOAupg6AXFQsvl2-A1Ztd21x5FLKumNpUzGNTBeMk2RvPjC41ZIvgiFwjULRMf936HQ-3fDilu-Jgq-3DroFPqeb7LaXUO4XtGt4yXSNh07TupIGRPL3pguHGLCgD99nbwkEvAGUd-nxF81eB3SV9qnO7Xz5iTPM1HL87yoKCwGnGKoDOlxIFxgRzqIYv5JG5_0irEJu_og-jywEmdmAMjMG1eTvqW-p2tBWLF5jH0n-COGJrgf_n5UWS0b9niyLScA9KNx9a1GptzpoMYQRF-zXjrNEwBbxKS1fDL4YR_lN2gV0t9d24jrxuI4EVIFPg3dhQk0QDS6S8ZvOeqZHcxbJYiRr7e7TYtNPFqzbKWqnnpgQp_3HpeoyR4tHYOVSdvwxGDtsWL3TPiYKxU6Ja1U1uT6OyTAuLShPv9Miv8yEAiUU9HqBsV_T38ekdkFGZdgEOJfgEJYFWrgNmxnim5AfW2YVFQLY4LBOs6Abr2NYRsVmReWT-lLy4RSpNJCsj9pLMuP6a4aCcA6E2bU_2iidfYZ0nwiqrOb1LlV4D2QFCwob4VW0jdzMvL7oDTk4pZEbiIYNMpIO27XHqk&placement=listing_profile.c&cs_user=unknown&cs_session=3ed99c65ed8d2807984dd8c0d84e0d2654717f81,12.47918589,11.42784939,,2016-04-05T02:24:08Z,,Specialty Pizza,Hungry Hoiwes Pizza & Subs,34266,,,,FL,11.95351764,151792
2863,AVwdT88v_7pvs4fz4i_7,1003 E Oak St,"Pizza Place,Restaurants",Arcadia,US,us/fl/arcadia/1003eoakst/-768522677,27.211463,-81.847998,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4ESe32aGoZZfGxPUKOAupg6AXFQsvl2-A1Ztd21x5FLKumNpUzGNTBeMk2RvPjC41ZIvgiFwjULRMf936HQ-3fDilu-Jgq-3DroFPqeb7LaXUO4XtGt4yXSNh07TupIGRPL3pguHGLCgD99nbwkEvAGUd-nxF81eB3SV9qnO7Xz5iTPM1HL87yoKCwGnGKoDOlxIFxgRzqIYv5JG5_0irEJu_og-jywEmdmAMjMG1eTvqW-p2tBWLF5jH0n-COGJrgf_n5UWS0b9niyLScA9KNx9a1GptzpoMYQRF-zXjrNEwBbxKS1fDL4YR_lN2gV0t9d24jrxuI4EVIFPg3dhQk0QDS6S8ZvOeqZHcxbJYiRr7e7TYtNPFqzbKWqnnpgQp_3HpeoyR4tHYOVSdvwxGDtsWL3TPiYKxU6Ja1U1uT6OyTAuLShPv9Miv8yEAiUU9HqBsV_T38ekdkFGZdgEOJfgEJYFWrgNmxnim5AfW2YVFQLY4LBOs6Abr2NYRsVmReWT-lLy4RSpNJCsj9pLMuP6a4aCcA6E2bU_2iidfYZ0nwiqrOb1LlV4D2QFCwob4VW0jdzMvL7oDTk4pZEbiIYNMpIO27XHqk&placement=listing_profile.c&cs_user=unknown&cs_session=3ed99c65ed8d2807984dd8c0d84e0d2654717f81,18.95,18.95,USD,2016-04-05T02:24:19Z,,Specialty Pizza,Hungry Hoiwes Pizza & Subs,34266,,,,FL,18.95,151792
2864,AVwdTcbD_7pvs4fz4d0e,200 S Second St,Restaurant,Saint Charles,US,us/valleyview/saintcharles/200ssecondst/1042430040,41.911618,-88.315056,,12,12,USD,2016-08-22T00:00:00Z,,Pizza Margherita,Francesca's By The River,60174,USD,0,30,Valley View,12,83888
2865,AVwdTcbD_7pvs4fz4d0e,200 S Second St,Restaurant,Saint Charles,US,us/valleyview/saintcharles/200ssecondst/1042430040,41.911618,-88.315056,,11,11,USD,2016-08-22T00:00:00Z,"With garlic oregano, arugula, lemon, olive oil, shaved parmesan, truffle oil, mozzarella and fontina cheese",Pizza Schiacciata Alla Toscana,Francesca's By The River,60174,USD,0,30,Valley View,11,83888
2866,AVwdTDHNByjofQCxnoTa,2301 Milbend,"restaurants,casual dining",Spring,US,us/tx/spring/2301milbend/-718722600,30.1481689,-95.4735434,,15,15,USD,2016-08-16T00:00:00Z,,Margherita Pizza,The Dining Room @ The Woodlands Resort,77380,USD,0,30,TX,15,167113
2867,AVwdTDHNByjofQCxnoTa,2301 Milbend,"restaurants,casual dining",Spring,US,us/tx/spring/2301milbend/-718722600,30.1481689,-95.4735434,,14,14,USD,2016-08-16T00:00:00Z,,Pepperoni Pizza,The Dining Room @ The Woodlands Resort,77380,USD,0,30,TX,14,167113
2868,AVwdTHXwkufWRAb54b-8,909 Eagles Landing Pkwy,"Take Out Restaurants,Restaurant Delivery Service,Restaurants,Sandwich Place",Stockbridge,US,us/ga/stockbridge/909eagleslandingpkwy/-1939818641,33.5109,-84.21969,,4.19,4.19,USD,"2016-04-02T05:35:49Z,2016-03-31T02:47:50Z","Pepperoni, salami, provolone cheese and pizza sauce",Pizza Sub,Fogle's Subs And Grill,30281,,,,GA,4.19,50977
2869,AVwdTkO1IN2L1WUfua2K,1024 N 204th Ave,"Pizza Place,Take Out Restaurants,Caterers,Restaurants,Italian Restaurants,Pizza",Elkhorn,US,us/ne/elkhorn/1024n204thave/18206629,41.26785,-96.234924,http://www.yellowpages.com/elkhorn-ne/mip/don-carmelos-pizzeria-12998918/menu?lid=12998918,5.99,5.99,USD,"2017-01-24T18:01:16Z,2016-04-04T05:34:56Z",,Cheese Pizza,Don Carmelo's Pizzeria,68022,,,,NE,5.99,9008
2870,AVwdTKVR_7pvs4fz4a2L,217 6th Ave,"Restaurants,Pizza Place",Grinnell,US,us/ia/grinnell/2176thave/-2073709045,41.746176,-92.7344,http://www.citysearch.com/profile/menu/3246681?singlePlatformId=caseys-carry-out-pizza-273,11.59,11.59,USD,2016-04-05T02:27:44Z,,Cheese Pizza,Casey's Carry Out Pizza,50112,,,,IA,11.59,14607
2871,AVwdTKVR_7pvs4fz4a2L,217 6th Ave,"Restaurants,Pizza Place",Grinnell,US,us/ia/grinnell/2176thave/-2073709045,41.746176,-92.7344,http://www.citysearch.com/profile/menu/3246681?singlePlatformId=caseys-carry-out-pizza-273,2.99,2.99,USD,2016-04-05T02:27:44Z,,Mini Pizza Bites,Casey's Carry Out Pizza,50112,,,,IA,2.99,14607
2872,AVwdTKVR_7pvs4fz4a2L,217 6th Ave,"Restaurants,Pizza Place",Grinnell,US,us/ia/grinnell/2176thave/-2073709045,41.746176,-92.7344,http://www.citysearch.com/profile/menu/3246681?singlePlatformId=caseys-carry-out-pizza-273,1.99,1.99,USD,2016-04-05T02:27:44Z,,Pizza By The Slice,Casey's Carry Out Pizza,50112,,,,IA,1.99,14607
2873,AVwdTKVR_7pvs4fz4a2L,217 6th Ave,"Restaurants,Pizza Place",Grinnell,US,us/ia/grinnell/2176thave/-2073709045,41.746176,-92.7344,http://www.citysearch.com/profile/menu/3246681?singlePlatformId=caseys-carry-out-pizza-273,15.99,15.99,USD,2016-04-05T02:27:44Z,,Specialty Pizza,Casey's Carry Out Pizza,50112,,,,IA,15.99,14607
2874,AVwdTMXgIN2L1WUfuW7F,Battery Park,"Snack Place,Snack Place Financial District",New York,US,us/ny/newyork/batterypark/998317044,40.70268365,-74.01641607,,18,18,USD,2016-06-10T21:38:51Z,"Acorn, delicata, mozzarella, goat cheese, truffle honey",Autumn Squash Pizza,Fatty 'cue Kiosk,10004,,,,NY,18,146826
2875,AVwdTMXgIN2L1WUfuW7F,Battery Park,"Snack Place,Snack Place Financial District",New York,US,us/ny/newyork/batterypark/998317044,40.70268365,-74.01641607,,22,22,USD,2016-06-10T21:38:51Z,"Shrimp, calamaretti, bay scallop, tomato, mozzarella, fontina, tarragon",Seafood Pizza,Fatty 'cue Kiosk,10004,,,,NY,22,146826
2876,AVwdtn9F_7pvs4fz8lbT,616 Dixie Hwy,"Pizza,Restaurants,Pizza Place",Rossford,US,us/oh/rossford/616dixiehwy/-300022728,41.609978,-83.559006,http://www.yellowpages.com/rossford-oh/mip/jo-jos-original-pizzeria-5186511/menu,5.5,5.5,USD,"2015-11-23T18:31:22Z,2016-03-21T00:07:44Z","Pizza Sauce, Pepperoni",Pizza,Jo-jo's Original Pizzeria,43460,,,,OH,5.5,56126
2877,AVwdTpXFkufWRAb54hLx,1352 E Broad Ave/hwy 74 E,Pizza Place,Rockingham,US,us/nc/rockingham/1352ebroadavehwy74e/-66711967,34.9206365,-79.74904842,,27.55,27.55,USD,2016-04-06T00:14:24Z,"Chicken or steak. blended with mexican spices, red and green bell peppers, onions, olives, fresh cilantro and topped with more cheese",Fajita Pizza,Pizza Inn,28379,,,,NC,27.55,51740
2878,AVwdTpXFkufWRAb54hLx,1352 E Broad Ave/hwy 74 E,Pizza Place,Rockingham,US,us/nc/rockingham/1352ebroadavehwy74e/-66711967,34.9206365,-79.74904842,,27.55,27.55,USD,2016-04-06T00:14:24Z,"Chicken or steak. bbq sauce, country bacon, pineapple, chopped garlic and topped with more cheese",Lone Star Bbq Pizza,Pizza Inn,28379,,,,NC,27.55,51740
2879,AVwdTpXFkufWRAb54hLx,1352 E Broad Ave/hwy 74 E,Pizza Place,Rockingham,US,us/nc/rockingham/1352ebroadavehwy74e/-66711967,34.9206365,-79.74904842,,27.55,27.55,USD,2016-04-06T00:14:24Z,,Original Bbq Chicken Pizza,Pizza Inn,28379,,,,NC,27.55,51740
2880,AVwdTpXFkufWRAb54hLx,1352 E Broad Ave/hwy 74 E,Pizza Place,Rockingham,US,us/nc/rockingham/1352ebroadavehwy74e/-66711967,34.9206365,-79.74904842,,7.65,7.65,USD,2016-04-06T00:14:24Z,,Philly Cheese Pizza,Pizza Inn,28379,,,,NC,7.65,51740
2881,AVwdTpXFkufWRAb54hLx,1352 E Broad Ave/hwy 74 E,Pizza Place,Rockingham,US,us/nc/rockingham/1352ebroadavehwy74e/-66711967,34.9206365,-79.74904842,,27.55,27.55,USD,2016-04-06T00:14:24Z,"Garlic white sauce, cheese blend (mozzarella and cheddar) , spinach, red onion, mushroom, black olive, roasted garlic, canadian style bacon, italian sausage, cooked tomatoes, shredded parmesan, and olives oil",Sicilian Pizza,Pizza Inn,28379,,,,NC,27.55,51740
2882,AVwdTpXFkufWRAb54hLx,1352 E Broad Ave/hwy 74 E,Pizza Place,Rockingham,US,us/nc/rockingham/1352ebroadavehwy74e/-66711967,34.9206365,-79.74904842,,27.55,27.55,USD,2016-04-06T00:14:24Z,"The perfect blending of pepperoni, linguica, steak, canadian style bacon, italian sausage and topped with more cheese.",Ultimate Meat Pizza,Pizza Inn,28379,,,,NC,27.55,51740
2883,AVwdtyB1_7pvs4fz8m2O,1635 Us 52 N,American Restaurant,Rochester,US,us/mn/rochester/1635us52n/-809341604,44.0398649,-92.48848278,,12.47918589,11.42784939,,"2015-10-23T22:48:17Z,2016-03-31T02:28:20Z","Chicken breast, buffalo sauce, bleu cheese and aged mozzarella cheese topped with chive and celery.",Buffalo Chicken Pizza,Pappy's Place,55901,,,,MN,11.95351764,29236
2884,AVwdU_JKkufWRAb54vqz,Cayuta Ave,Italian Restaurant,Waverly,US,us/ny/waverly/cayutaave/-168793235,42.00856491,-76.52728996,,12.47918589,11.42784939,,2015-10-23T01:03:32Z,5 toppings,Bacon Cheeseburger Pizza,Sopranos Italian Market,14892,USD,25,40,NY,11.95351764,146826
2885,AVwdU_JKkufWRAb54vqz,Cayuta Ave,Italian Restaurant,Waverly,US,us/ny/waverly/cayutaave/-168793235,42.00856491,-76.52728996,,12.47918589,11.42784939,,2015-10-23T01:03:32Z,Sheet,Breakfast Pizza,Sopranos Italian Market,14892,USD,25,40,NY,11.95351764,146826
2886,AVwdU_JKkufWRAb54vqz,Cayuta Ave,Italian Restaurant,Waverly,US,us/ny/waverly/cayutaave/-168793235,42.00856491,-76.52728996,,12.47918589,11.42784939,,2015-10-23T01:03:32Z,,Buffalo Chicken Wing Pizza,Sopranos Italian Market,14892,USD,25,40,NY,11.95351764,146826
2887,AVwdU_JKkufWRAb54vqz,Cayuta Ave,Italian Restaurant,Waverly,US,us/ny/waverly/cayutaave/-168793235,42.00856491,-76.52728996,,12.47918589,11.42784939,,2015-10-23T01:03:32Z,5 toppings,"Chicken, Bacon, Ranch Pizza",Sopranos Italian Market,14892,USD,25,40,NY,11.95351764,146826
2888,AVwdU_JKkufWRAb54vqz,Cayuta Ave,Italian Restaurant,Waverly,US,us/ny/waverly/cayutaave/-168793235,42.00856491,-76.52728996,,12.47918589,11.42784939,,2015-10-23T01:03:32Z,,Hawaiian Pizza,Sopranos Italian Market,14892,USD,25,40,NY,11.95351764,146826
2889,AVwdU_JKkufWRAb54vqz,Cayuta Ave,Italian Restaurant,Waverly,US,us/ny/waverly/cayutaave/-168793235,42.00856491,-76.52728996,,12.47918589,11.42784939,,2015-10-23T01:03:32Z,,Honey Bbq Chicken Pizza,Sopranos Italian Market,14892,USD,25,40,NY,11.95351764,146826
2890,AVwdU_JKkufWRAb54vqz,Cayuta Ave,Italian Restaurant,Waverly,US,us/ny/waverly/cayutaave/-168793235,42.00856491,-76.52728996,,12.47918589,11.42784939,,2015-10-23T01:03:32Z,Sheet,Pizza,Sopranos Italian Market,14892,USD,25,40,NY,11.95351764,146826
2891,AVwdU_JKkufWRAb54vqz,Cayuta Ave,Italian Restaurant,Waverly,US,us/ny/waverly/cayutaave/-168793235,42.00856491,-76.52728996,,12.47918589,11.42784939,,2015-10-23T01:03:32Z,,Pizza Burger,Sopranos Italian Market,14892,USD,25,40,NY,11.95351764,146826
2892,AVwdU_JKkufWRAb54vqz,Cayuta Ave,Italian Restaurant,Waverly,US,us/ny/waverly/cayutaave/-168793235,42.00856491,-76.52728996,,12.47918589,11.42784939,,2015-10-23T01:03:32Z,,Zesty Garlic Wing Pizza,Sopranos Italian Market,14892,USD,25,40,NY,11.95351764,146826
2893,AVwdU6v4ByjofQCxn74m,4101 W Skippack Pike,Restaurant,Schwenksville,US,us/fruitville/schwenksville/4101wskippackpike/1053616520,40.228308,-75.405317,,10,10,USD,2016-08-20T00:00:00Z,"Chicken Cutlet, Parmesan Cheese, Marinara Sauce",Margarita Pizza,Gourmet Seafood & Grill,19473,USD,0,30,Fruitville,10,59510
2894,AVwdu8RqByjofQCxr_pa,1527 S State St,"Pizza,Take Out Restaurants,Italian Restaurants,Caterers,Restaurants,Pizza Place",Lockport,US,us/il/lockport/1527sstatest/-550618459,41.582756,-88.06061,,4.25,4.25,USD,"2016-03-21T00:00:02Z,2016-05-05T00:14:24Z",,Pizza Bread,Pizza Plus Inc of Lockport,60441,,,,IL,4.25,83888
2895,AVwdUcrtByjofQCxn213,538 State Route 94 S,"Italian Restaurant,Pizza Place,Bars,Restaurants,Italian Restaurants,Caterers,Pizza",Newton,US,us/fredontwp/newton/538stateroute94s/1990842034,41.0191605,-74.83715101,http://www.yellowpages.com/newton-nj/mip/cescos-pizza-12643045/menu,14.95,14.95,USD,2016-10-29T16:19:32Z,,Palermo (our Signature Pizza),Cesco's Pizza,7860,,,,Fredon Twp,14.95,146826
2896,AVwdUcrtByjofQCxn213,538 State Route 94 S,"Italian Restaurant,Pizza Place,Bars,Restaurants,Italian Restaurants,Caterers,Pizza",Newton,US,us/fredontwp/newton/538stateroute94s/1990842034,41.0191605,-74.83715101,http://www.yellowpages.com/newton-nj/mip/cescos-pizza-12643045/menu,2.5,2,USD,2016-10-29T16:19:32Z,,Traditional Pizza,Cesco's Pizza,7860,,,,Fredon Twp,2.25,146826
2897,AVwdUdrWkufWRAb54p6t,5271 E 2nd St,Restaurant,Long Beach,US,us/naples/longbeach/5271e2ndst/2093801182,33.7597789,-118.1332106,,13.5,13.5,USD,2016-06-08T16:15:55Z,"Mushrooms, sausage, garlic, tomato sauce, mozzarella, scallions",M S G Pizza,Simmzy's,90803,USD,0,30,Naples,13.5,278260
2898,AVwdUdrWkufWRAb54p6t,5271 E 2nd St,Restaurant,Long Beach,US,us/naples/longbeach/5271e2ndst/2093801182,33.7597789,-118.1332106,,12,12,USD,2016-06-08T16:15:55Z,"Zoes pepperoni, mozzarella, tomato sauce",Pizza Pepe,Simmzy's,90803,USD,0,30,Naples,12,278260
2899,AVwdUdrWkufWRAb54p6t,5271 E 2nd St,Restaurant,Long Beach,US,us/naples/longbeach/5271e2ndst/2093801182,33.7597789,-118.1332106,,5,5,USD,2016-06-08T16:15:55Z,,Your Very Own Pizza,Simmzy's,90803,USD,0,30,Naples,5,278260
2900,AVwdUeNOIN2L1WUfukCu,74 225 Hwy 111,Restaurant,Palm Desert,US,us/ca/palmdesert/74225hwy111/-1737963583,33.720967,-116.368336,,5.99,5.99,USD,2016-08-06T00:00:00Z,cheese or pepperoni. Includes milk or fountain drink and sprinkle cookie.,8 Pizza,Manhattan In The Desert - Palm Desert,92260,USD,0,30,CA,5.99,278260
